Mod:Item:MetaData, Localized Name
croparia:fruit_invar, 殷钢果实
croparia:invar_ingot, 殷钢锭
croparia:seed_crop_iridium, 铱种子
croparia:fruit_iridium, 铱果实
croparia:iridium_ingot, 铱锭
croparia:seed_crop_lead, 铅种子
croparia:fruit_lead, 铅果实
croparia:lead_ingot, 铅锭
croparia:seed_crop_nickel, 镍种子
croparia:fruit_nickel, 镍果实
croparia:nickel_ingot, 镍锭
croparia:seed_crop_platinium, 铂种子
croparia:fruit_platinium, 铂果实
croparia:platinium_ingot, 铂锭
croparia:seed_crop_silveringot, 银种子
croparia:fruit_silveringot, 银果实
croparia:silveringot_ingot, 银锭
croparia:seed_crop_steel, 钢种子
croparia:fruit_steel, 钢果实
croparia:steel_ingot, 钢锭
croparia:seed_crop_tin, 锡种子
croparia:fruit_tin, 锡果实
croparia:tin_ingot, 锡锭
croparia:seed_crop_titanium, 钛种子
croparia:fruit_titanium, 钛果实
croparia:titanium_ingot, 钛锭
croparia:seed_crop_tungsten, 钨种子
croparia:fruit_tungsten, 钨果实
croparia:tungsten_ingot, 钨锭
croparia:seed_crop_zinc, 锌种子
croparia:fruit_zinc, 锌果实
croparia:zinc_ingot, 锌锭
croparia:seed_crop_manasteel, 魔力钢种子
croparia:fruit_manasteel, 魔力钢果实
croparia:ingot_manasteel, 魔力钢锭
croparia:seed_crop_terrasteel, 泰拉钢种子
croparia:fruit_terrasteel, 泰拉钢果实
croparia:ingot_terrasteel, 泰拉钢锭
croparia:seed_crop_manadiamond, 魔力钻石种子
croparia:fruit_manadiamond, 魔力钻石果实
croparia:mana_diamond, 魔力钻石
croparia:seed_crop_manapearl, 魔力珍珠种子
croparia:fruit_manapearl, 魔力珍珠果实
croparia:mana_pearl, 魔力珍珠
croparia:seed_crop_elementium, 源质钢种子
croparia:fruit_elementium, 源质钢果实
croparia:ingot_elementium, 源质钢锭
croparia:seed_crop_dragonstone, 龙石种子
croparia:fruit_dragonstone, 龙石果实
croparia:dragonstone, 龙石
croparia:seed_crop_gearwood, 木齿轮种子
croparia:fruit_gearwood, 木齿轮果实
croparia:gearwood, 木齿轮
croparia:seed_crop_gearstone, 石齿轮种子
croparia:fruit_gearstone, 石齿轮果实
croparia:gearstone, 石齿轮
croparia:seed_crop_geariron, 铁齿轮种子
croparia:fruit_geariron, 铁齿轮果实
croparia:geariron, 铁齿轮
croparia:seed_crop_geargold, 金齿轮种子
croparia:fruit_geargold, 金齿轮果实
croparia:geargold, 金齿轮
croparia:seed_crop_geardiamond, 钻石齿轮种子
croparia:fruit_geardiamond, 钻石齿轮果实
croparia:geardiamond, 钻石齿轮
croparia:seed_crop_yellorium, 黄铀种子
croparia:fruit_yellorium, 黄铀果实
croparia:ingot_yellorium, 黄铀锭
croparia:seed_crop_blutonium, 蓝铀种子
croparia:fruit_blutonium, 蓝铀果实
croparia:ingot_blutonium, 蓝钚锭
croparia:seed_crop_cyanite, 蓝晶种子
croparia:fruit_cyanite, 蓝晶果实
croparia:ingot_cyanite, 蓝晶锭
croparia:seed_crop_graphite, 石墨种子
croparia:fruit_graphite, 石墨果实
croparia:ingot_graphite, 石墨锭
croparia:seed_crop_ludicrite, 镥果实
croparia:fruit_ludicrite, 镥果实
croparia:ingot_ludicrite, 镥锭
croparia:seed_crop_enderium, 末影合金种子
croparia:fruit_enderium, 末影合金果实
croparia:ingot_enderium, 末影锭
croparia:seed_crop_lumium, 流明种子
croparia:fruit_lumium, 流明果实
croparia:ingot_lumium, 流明锭
croparia:seed_crop_signalum, 信素种子
croparia:fruit_signalum, 信素果实
croparia:ingot_signalum, 信素锭
croparia:seed_crop_constantan, 康铜种子
croparia:fruit_constantan, 康铜果实
croparia:ingot_constantan, 康铜锭
croparia:seed_crop_mithril, 秘银种子
croparia:fruit_mithril, 秘银果实
croparia:ingot_mithril, 秘银锭
croparia:seed_crop_uranium, 铀种子
croparia:fruit_uranium, 铀果实
croparia:ingot_uranium, 铀锭
croparia:seed_crop_apatite, 磷灰石种子
croparia:fruit_apatite, 磷灰石果实
croparia:gem_apatite, 磷灰石
croparia:seed_crop_silicon, 硅种子
croparia:fruit_silicon, 硅果实
croparia:silicon, 硅
croparia:seed_crop_draconium, 龙种子
croparia:fruit_draconium, 龙果实
croparia:ingot_draconium, 龙锭
croparia:seed_crop_draconium_awakened, 觉醒龙种子
croparia:fruit_draconium_awakened, 觉醒龙果实
croparia:ingot_draconium_awakened, 觉醒龙锭
croparia:seed_crop_osmium, 奥斯米乌斯种子
croparia:fruit_osmium, 奥斯米乌斯果实
croparia:ingot_osmium, 奥斯米乌斯锭
croparia:seed_crop_gaia, 盖亚种子
croparia:fruit_gaia, 盖亚果实
croparia:gaia_spirit, 盖亚魂锭
croparia:seed_stem_coal, 煤炭花种
croparia:seed_stem_iron, 铁花种
croparia:seed_stem_gold, 黄金花种
croparia:seed_stem_redstone, 红石花种
croparia:seed_stem_lapis, 青金石花种
croparia:seed_stem_diamond, 钻石花种
croparia:seed_stem_emerald, 绿宝石花种
croparia:seed_stem_sponge, 海绵花种
croparia:seed_stem_glass, 玻璃花种
croparia:seed_stem_brick, 砖花种
croparia:seed_stem_bookshelf, 书架花种
croparia:seed_stem_ice, 冰花种
croparia:seed_stem_snow, 雪花种
croparia:seed_stem_clay, 粘土花种
croparia:seed_stem_soulsand, 灵魂沙花种
croparia:seed_stem_glowstone, 地狱疣花种
croparia:seed_stem_nether, 地狱砖块花种
croparia:seed_stem_quartz, 下界石英花种
croparia:seed_stem_sealantern, 海晶灯花种
croparia:seed_stem_packedice, 浮冰花种
croparia:seed_stem_magma, 岩浆花种
croparia:seed_stem_netherwart, 地狱疣花种
croparia:seed_stem_bone, 骨花种
croparia:seed_stem_obsidian, 黑曜花种
croparia:seed_stem_end, 末地花种
darkutils:trap_move, 向量板
darkutils:trap_move_fast, 快速向量板
darkutils:trap_move_hyper, 极速向量板
darkutils:update_detector, 方块更新检测器(BUD)
darkutils:trap_tile:0, 剧毒陷阱
darkutils:trap_tile:1, 虚弱陷阱
darkutils:trap_tile:2, 伤害陷阱
darkutils:trap_tile:3, 迟缓陷阱
darkutils:trap_tile:4, 火焰陷阱
darkutils:trap_tile:5, 凋零陷阱
darkutils:trap_tile:6, 侵蚀陷阱
darkutils:trap_tile:7, 玩家陷阱
darkutils:trap_anchor, 锚定板
darkutils:sneaky, 潜匿方块
darkutils:sneaky_lever, 潜匿拉杆
darkutils:sneaky_ghost, 潜匿幽灵方块
darkutils:sneaky_torch, 潜匿火把
darkutils:sneaky_obsidian, 潜匿黑曜石
darkutils:sneaky_plate, 潜匿压力板
darkutils:sneaky_bedrock, 潜匿基岩
darkutils:sneaky_button, 潜匿按钮
darkutils:shulker_pearl, 潜影珍珠
darkutils:pearl_block:0, 珍珠方块
darkutils:pearl_block:1, 珍珠砖块
darkutils:pearl_block:2, 鳞纹珍珠方块
darkutils:pearl_block:3, 雕凿珍珠方块
darkutils:timer, 计时器
darkutils:monolith:0, 经验方尖碑
darkutils:monolith:1, 怪物方尖碑
darkutils:filter:0, 生物过滤器
darkutils:filter:1, 生物过滤器
darkutils:filter:2, 生物过滤器
darkutils:filter:3, 生物过滤器
darkutils:filter:4, 生物过滤器
darkutils:filter:5, 生物过滤器
darkutils:filter:6, 生物过滤器
darkutils:filter:7, 生物过滤器
darkutils:filter:8, 生物过滤器
darkutils:filter:9, 生物过滤器
darkutils:filter:10, 生物过滤器
darkutils:filter_inverted:0, 反向生物过滤器
darkutils:filter_inverted:1, 反向生物过滤器
darkutils:filter_inverted:2, 反向生物过滤器
darkutils:filter_inverted:3, 反向生物过滤器
darkutils:filter_inverted:4, 反向生物过滤器
darkutils:filter_inverted:5, 反向生物过滤器
darkutils:filter_inverted:6, 反向生物过滤器
darkutils:filter_inverted:7, 反向生物过滤器
darkutils:filter_inverted:8, 反向生物过滤器
darkutils:filter_inverted:9, 反向生物过滤器
darkutils:filter_inverted:10, 反向生物过滤器
darkutils:lore_tag:0, §0描述牌
darkutils:lore_tag:1, §1描述牌
darkutils:lore_tag:2, §2描述牌
darkutils:lore_tag:3, §3描述牌
darkutils:lore_tag:4, §4描述牌
darkutils:lore_tag:5, §5描述牌
darkutils:lore_tag:6, §6描述牌
darkutils:lore_tag:7, §7描述牌
darkutils:lore_tag:8, §8描述牌
darkutils:lore_tag:9, §9描述牌
darkutils:lore_tag:10, §a描述牌
darkutils:lore_tag:11, §b描述牌
darkutils:lore_tag:12, §c描述牌
darkutils:lore_tag:13, §d描述牌
darkutils:lore_tag:14, §e描述牌
darkutils:lore_tag:15, §f描述牌
darkutils:grate, 物品格栅
darkutils:fake_tnt, TNT
darkutils:ender_tether, 末影拴绳
darkutils:ender_hopper, 末影漏斗
darkutils:ender_pearl_hopper, 镶珠末影漏斗
darkutils:slime_dyed:0, 白色粘液块
darkutils:slime_dyed:1, 橙色粘液块
darkutils:slime_dyed:2, 品红色粘液块
darkutils:slime_dyed:3, 淡蓝色粘液块
darkutils:slime_dyed:4, 黄色粘液块
darkutils:slime_dyed:5, 黄绿色粘液块
darkutils:slime_dyed:6, 粉红色粘液块
darkutils:slime_dyed:7, 灰色粘液块
darkutils:slime_dyed:8, 淡灰色粘液块
darkutils:slime_dyed:9, 青色粘液块
darkutils:slime_dyed:10, 紫色粘液块
darkutils:slime_dyed:11, 蓝色粘液块
darkutils:slime_dyed:12, 棕色粘液块
darkutils:slime_dyed:13, 绿色粘液块
darkutils:slime_dyed:14, 红色粘液块
darkutils:slime_dyed:15, 黑色粘液块
darkutils:material:0, 凋零之粉
darkutils:material:1, 不稳末影珍珠
darkutils:material:2, 凋零膏
darkutils:material:3, 暗黑之糖
darkutils:wither_block:0, 凋零之尘方块
darkutils:wither_block:1, 凋零之尘砖块
darkutils:wither_block:2, 鳞纹凋零之尘方块
darkutils:wither_block:3, 雕凿凋零之尘方块
darkutils:wither_block:4, 腐化凋零之尘方块
darkutils:wither_block:5, 方格凋零之尘方块
darkutils:charm_agression, 侵略魔符
darkutils:focus_sash, 气势披带
darkutils:charm_gluttony, 暴食魔符
darkutils:charm_null, 零域魔符
darkutils:charm_portal, 传送门魔符
darkutils:charm_sleep, 睡眠魔符
darkutils:anti_slime, 反史莱姆方块
eplus:advanced_table, 高级附魔台
eplus:decorative_book:0, 高级附魔书
eplus:decorative_book:1, 附魔书
eplus:decorative_book:2, 海晶石之书
eplus:decorative_book:3, 下界之书
eplus:decorative_book:4, 火石之书
eplus:decorative_book:5, 苍白之书
eplus:decorative_book:6, 金属之书
eplus:table_upgrade, 附魔台升级
projecte:alchemical_chest, 炼金术箱子
projecte:collector_mk1, 能量收集器 MK1
projecte:collector_mk2, 能量收集器 MK2
projecte:collector_mk3, 能量收集器 MK3
projecte:condenser_mk1, 能量聚集器MK1已弃用
projecte:condenser_mk2, 能量聚集器MK2已弃用
projecte:dm_furnace, 暗物质熔炉
projecte:dm_pedestal, 暗物质台座
projecte:fuel_block:0, 炼金煤炭块
projecte:fuel_block:1, 莫比乌斯燃料块
projecte:fuel_block:2, 永恒燃料块
projecte:interdiction_torch, 禁止火把
projecte:matter_block:0, 暗物质方块
projecte:matter_block:1, 红物质方块
projecte:nova_catalyst, 爆破新星
projecte:nova_cataclysm, 灾难新星
projecte:relay_mk1, 反物质继电器 MK1
projecte:relay_mk2, 反物质继电器 MK2
projecte:relay_mk3, 反物质继电器 MK3
projecte:rm_furnace, 红物质熔炉
projecte:transmutation_table, 转化桌
projecte:item.pe_philosophers_stone, 贤者之石
projecte:item.pe_alchemical_bag:0, 炼金术之袋 (白色)
projecte:item.pe_alchemical_bag:1, 炼金术之袋 (橙色)
projecte:item.pe_alchemical_bag:2, 炼金术之袋 (品红色)
projecte:item.pe_alchemical_bag:3, 炼金术之袋 (淡蓝色)
projecte:item.pe_alchemical_bag:4, 炼金术之袋 (黄色)
projecte:item.pe_alchemical_bag:5, 炼金术之袋 (黄绿色)
projecte:item.pe_alchemical_bag:6, 炼金术之袋 (粉红色)
projecte:item.pe_alchemical_bag:7, 炼金术之袋 (灰色)
projecte:item.pe_alchemical_bag:8, 炼金术之袋 (淡灰色)
projecte:item.pe_alchemical_bag:9, 炼金术之袋 (青色)
projecte:item.pe_alchemical_bag:10, 炼金术之袋 (紫色)
projecte:item.pe_alchemical_bag:11, 炼金术之袋 (蓝色)
projecte:item.pe_alchemical_bag:12, 炼金术之袋 (棕色)
projecte:item.pe_alchemical_bag:13, 炼金术之袋 (绿色)
projecte:item.pe_alchemical_bag:14, 炼金术之袋 (红色)
projecte:item.pe_alchemical_bag:15, 炼金术之袋 (黑色)
projecte:item.pe_repair_talisman, 修复护符
projecte:item.pe_klein_star:0, 一级卡莱恩能量之星
projecte:item.pe_klein_star:1, 二级卡莱恩能量之星
projecte:item.pe_klein_star:2, 三级卡莱恩能量之星
projecte:item.pe_klein_star:3, 四级卡莱恩能量之星
projecte:item.pe_klein_star:4, 五级卡莱恩能量之星
projecte:item.pe_klein_star:5, 六级卡莱恩能量之星
projecte:item.pe_fuel:0, 炼金煤炭
projecte:item.pe_fuel:1, 莫比乌斯燃料
projecte:item.pe_fuel:2, 永恒燃料
projecte:item.pe_covalence_dust:0, 低等共价粉
projecte:item.pe_covalence_dust:1, 中等共价粉
projecte:item.pe_covalence_dust:2, 高等共价粉
projecte:item.pe_matter:0, 暗物质
projecte:item.pe_matter:1, 红物质
projecte:item.pe_dm_pick, 暗物质镐
projecte:item.pe_dm_axe, 暗物质斧
projecte:item.pe_dm_shovel, 暗物质锹
projecte:item.pe_dm_sword, 暗物质剑
projecte:item.pe_dm_hoe, 暗物质锄
projecte:item.pe_dm_shears, 暗物质剪刀
projecte:item.pe_dm_hammer, 暗物质锤
projecte:item.pe_rm_pick, 红物质镐
projecte:item.pe_rm_axe, 红物质斧
projecte:item.pe_rm_shovel, 红物质锹
projecte:item.pe_rm_sword, 红物质剑
projecte:item.pe_rm_hoe, 红物质锄
projecte:item.pe_rm_shears, 红物质剪刀
projecte:item.pe_rm_hammer, 红物质锤
projecte:item.pe_rm_katar, 红物质拳剑
projecte:item.pe_rm_morning_star, 红物质钉头锤
projecte:item.pe_dm_armor_3, 暗物质头盔
projecte:item.pe_dm_armor_2, 暗物质胸甲
projecte:item.pe_dm_armor_1, 暗物质护腿
projecte:item.pe_dm_armor_0, 暗物质靴子
projecte:item.pe_rm_armor_3, 红物质头盔
projecte:item.pe_rm_armor_2, 红物质胸甲
projecte:item.pe_rm_armor_1, 红物质护腿
projecte:item.pe_rm_armor_0, 红物质靴子
projecte:item.pe_gem_armor_3, 深渊头盔
projecte:item.pe_gem_armor_2, 炼狱胸甲
projecte:item.pe_gem_armor_1, 重力护腿
projecte:item.pe_gem_armor_0, 飓风长靴
projecte:item.pe_ring_iron_band, 铁指环
projecte:item.pe_black_hole, 黑洞指环
projecte:item.pe_archangel_smite, 大天使的惩戒
projecte:item.pe_harvest_god, 丰收女神戒指
projecte:item.pe_ignition, 烈焰指环
projecte:item.pe_zero_ring, 零度指环
projecte:item.pe_swrg, 疾风戒指
projecte:item.pe_time_watch, 时间洪流怀表
projecte:item.pe_gem_density, 以太密度宝石
projecte:item.pe_divining_rod_1, 探知之杖（初级）
projecte:item.pe_divining_rod_2, 探知之杖（中极）
projecte:item.pe_divining_rod_3, 探知之杖（高级）
projecte:item.pe_mercurial_eye, 墨丘利之眼
projecte:item.pe_void_ring, 虚空指环
projecte:item.pe_arcana_ring, 奥法指环
projecte:item.pe_body_stone, 身之宝石
projecte:item.pe_soul_stone, 灵魂宝石
projecte:item.pe_mind_stone, 念之宝石
projecte:item.pe_life_stone, 生命宝石
projecte:item.pe_evertide_amulet, 潮汐护符
projecte:item.pe_volcanite_amulet, 熔焰护符
projecte:item.pe_water_orb, 潮汐宝珠
projecte:item.pe_lava_orb, 熔焰宝珠
projecte:item.pe_randomizer, 异变宝珠
projecte:item.pe_lens_explosive, 烈性宝珠
projecte:item.pe_fire_projectile, item.pe_fire_projectile.name
projecte:item.pe_wind_projectile, item.pe_wind_projectile.name
projecte:item.pe_destruction_catalyst, 毁灭燧石
projecte:item.pe_hyperkinetic_lens, 不稳定水晶
projecte:item.pe_catalitic_lens, 催化水晶
projecte:item.pe_tome, 炼金术秘卷
projecte:item.pe_transmutation_tablet, 便携式转化桌
projecte:item.pe_manual, 炼金术士之书[WIP]
extendedcrafting:storage:0, 黑铁块
extendedcrafting:storage:1, 流明精华块
extendedcrafting:storage:2, 下界之星块
extendedcrafting:storage:3, 晶素块
extendedcrafting:storage:4, 终极块
extendedcrafting:storage:5, 末影块
extendedcrafting:storage:6, 末影之星块
extendedcrafting:storage:7, 增强末影之星块
extendedcrafting:frame, 黑铁框架
extendedcrafting:lamp:0, 黑铁灯
extendedcrafting:lamp:1, 黑铁灯
extendedcrafting:trimmed:0, 黑铁块
extendedcrafting:trimmed:1, 黑铁块
extendedcrafting:trimmed:2, 黑铁块
extendedcrafting:trimmed:3, 黑铁块
extendedcrafting:trimmed:4, 黑铁块
extendedcrafting:trimmed:5, 黑铁块
extendedcrafting:crafting_table, 工作台
extendedcrafting:pedestal, 基座
extendedcrafting:crafting_core, 合成核心
extendedcrafting:interface, 自动化接口
extendedcrafting:table_basic, 基础工作台
extendedcrafting:table_advanced, 高级工作台
extendedcrafting:table_elite, 精英工作台
extendedcrafting:table_ultimate, 终极工作台
extendedcrafting:compressor, 量子压缩机
extendedcrafting:ender_alternator, 末影发电机
extendedcrafting:ender_crafter, 末影工作台
extendedcrafting:guide, 合成拓展指南
extendedcrafting:material:0, 黑铁锭
extendedcrafting:material:1, 黑铁粒
extendedcrafting:material:2, 黑铁板
extendedcrafting:material:3, 黑铁杆
extendedcrafting:material:7, 流明精华
extendedcrafting:material:8, 基础合成催化剂
extendedcrafting:material:9, 高级合成催化剂
extendedcrafting:material:10, 精英合成催化剂
extendedcrafting:material:11, 终极合成催化剂
extendedcrafting:material:12, 晶素合成催化剂
extendedcrafting:material:13, 终极催化剂
extendedcrafting:material:14, 基础合成组件
extendedcrafting:material:15, 高级合成组件
extendedcrafting:material:16, 精英合成组件
extendedcrafting:material:17, 终极合成组件
extendedcrafting:material:18, 晶素合成组件
extendedcrafting:material:19, 终极组件
extendedcrafting:material:24, 晶素锭
extendedcrafting:material:25, 晶素粒
extendedcrafting:material:32, 终极锭
